cod_commune,lib_commune,num_risque_jo,lib_risque_jo,dat_deb,dat_fin,nb_risque,lib_com,classe_ris_inon,classe_ris_mouv,classe_ris_sech,classe_ris_seis,classe_ris_temp
01330,Ruffieu,54.0,Inondations,1990-02-13 00:00:00,1990-02-18 00:00:00,1.0,Ruffieu,1,0,0,0,0
01331,Saint-Alban,54.0,Inondations,1983-04-30 00:00:00,1983-05-01 00:00:00,1.0,Saint-Alban,1,0,0,0,0
01332,Saint-André-de-Bâgé,54.0,Inondations,1982-12-08 00:00:00,1982-12-31 00:00:00,1.0,Saint-André-de-Bâgé,1,0,0,0,0
01333,Saint-André-de-Corcy,54.0,Inondations,1993-07-05 00:00:00,1993-07-06 00:00:00,1.0,Saint-André-de-Corcy,1,0,1,0,0
01334,Saint-André-d'Huiriat,54.0,Inondations,1982-12-08 00:00:00,1982-12-31 00:00:00,1.0,Saint-André-d'Huiriat,1,0,0,0,0
01336,Saint-André-sur-Vieux-Jonc,54.0,Inondations,1995-08-05 00:00:00,1995-08-08 00:00:00,2.0,Saint-André-sur-Vieux-Jonc,1,0,0,0,0
01337,Saint-Bénigne,54.0,Inondations,2016-06-24 00:00:00,2016-06-25 00:00:00,9.0,Saint-Bénigne,4,0,1,0,0
01338,Groslée-Saint-Benoit,54.0,Inondations,1990-02-13 00:00:00,1990-02-18 00:00:00,2.0,Groslée-Saint-Benoit,1,0,0,0,0
01339,Saint-Bernard,54.0,Inondations,2001-03-20 00:00:00,2001-03-23 00:00:00,6.0,Saint-Bernard,3,0,3,0,0
01343,Saint-Cyr-sur-Menthon,54.0,Inondations,1982-12-08 00:00:00,1982-12-31 00:00:00,2.0,Saint-Cyr-sur-Menthon,1,0,2,0,0
01344,Saint-Denis-lès-Bourg,54.0,Inondations,1995-08-05 00:00:00,1995-08-08 00:00:00,2.0,Saint-Denis-lès-Bourg,1,1,1,0,0
01345,Saint-Denis-en-Bugey,54.0,Inondations,1990-02-13 00:00:00,1990-02-18 00:00:00,2.0,Saint-Denis-en-Bugey,1,0,0,0,0
01347,Saint-Didier-de-Formans,54.0,Inondations,1987-08-17 00:00:00,1987-08-17 00:00:00,5.0,Saint-Didier-de-Formans,2,1,1,0,0
01348,Saint-Didier-sur-Chalaronne,54.0,Inondations,1988-06-03 00:00:00,1988-06-04 00:00:00,8.0,Saint-Didier-sur-Chalaronne,3,0,1,0,0
01350,Saint-Étienne-du-Bois,54.0,Inondations,1988-05-26 00:00:00,1988-05-26 00:00:00,3.0,Saint-Étienne-du-Bois,2,2,3,0,0
01351,Saint-Étienne-sur-Chalaronne,54.0,Inondations,2008-11-02 00:00:00,2008-11-02 00:00:00,4.0,Saint-Étienne-sur-Chalaronne,2,1,1,0,0
01352,Saint-Étienne-sur-Reyssouze,54.0,Inondations,2016-06-24 00:00:00,2016-06-25 00:00:00,3.0,Saint-Étienne-sur-Reyssouze,2,0,2,0,0
01353,Sainte-Euphémie,54.0,Inondations,1987-08-17 00:00:00,1987-08-17 00:00:00,3.0,Sainte-Euphémie,2,0,0,0,0
01354,Saint-Genis-Pouilly,54.0,Inondations,1990-02-13 00:00:00,1990-02-18 00:00:00,2.0,Saint-Genis-Pouilly,1,0,0,0,0
01355,Saint-Genis-sur-Menthon,54.0,Inondations,1982-12-08 00:00:00,1982-12-31 00:00:00,1.0,Saint-Genis-sur-Menthon,1,0,1,0,0
01357,Saint-Germain-de-Joux,54.0,Inondations,1990-02-13 00:00:00,1990-02-18 00:00:00,1.0,Saint-Germain-de-Joux,1,0,0,0,0
01358,Saint-Germain-les-Paroisses,54.0,Inondations,1990-02-13 00:00:00,1990-02-18 00:00:00,2.0,Saint-Germain-les-Paroisses,1,0,0,0,0
01360,Saint-Jean-de-Gonville,54.0,Inondations,1990-02-13 00:00:00,1990-02-18 00:00:00,1.0,Saint-Jean-de-Gonville,1,0,0,0,0
01361,Saint-Jean-de-Niost,54.0,Inondations,1990-02-13 00:00:00,1990-02-18 00:00:00,1.0,Saint-Jean-de-Niost,1,0,0,0,0
01362,Saint-Jean-de-Thurigneux,54.0,Inondations,1983-05-01 00:00:00,1983-05-31 00:00:00,1.0,Saint-Jean-de-Thurigneux,1,1,0,0,0
01363,Saint-Jean-le-Vieux,54.0,Inondations,2021-05-10 00:00:00,2021-05-11 00:00:00,5.0,Saint-Jean-le-Vieux,2,0,1,0,0
01364,Saint-Jean-sur-Reyssouze,54.0,Inondations,2002-11-23 00:00:00,2002-11-24 00:00:00,1.0,Saint-Jean-sur-Reyssouze,1,0,2,0,0
01365,Saint-Jean-sur-Veyle,54.0,Inondations,1982-12-08 00:00:00,1982-12-31 00:00:00,2.0,Saint-Jean-sur-Veyle,1,0,1,0,0
01366,Sainte-Julie,54.0,Inondations,1983-04-30 00:00:00,1983-05-01 00:00:00,1.0,Sainte-Julie,1,0,0,0,0
01367,Saint-Julien-sur-Reyssouze,54.0,Inondations,2002-11-23 00:00:00,2002-11-24 00:00:00,1.0,Saint-Julien-sur-Reyssouze,1,0,1,0,0
01370,Saint-Laurent-sur-Saône,54.0,Inondations,2001-03-20 00:00:00,2001-03-23 00:00:00,6.0,Saint-Laurent-sur-Saône,3,0,0,0,0
01372,Saint-Martin-de-Bavel,54.0,Inondations,1990-02-13 00:00:00,1990-02-18 00:00:00,1.0,Saint-Martin-de-Bavel,1,0,0,0,0
01373,Saint-Martin-du-Frêne,54.0,Inondations,1990-02-13 00:00:00,1990-02-18 00:00:00,2.0,Saint-Martin-du-Frêne,1,0,0,0,0
01374,Saint-Martin-du-Mont,54.0,Inondations,2021-05-10 00:00:00,2021-05-10 00:00:00,1.0,Saint-Martin-du-Mont,1,0,0,0,0
01376,Saint-Maurice-de-Beynost,54.0,Inondations,1990-02-13 00:00:00,1990-02-18 00:00:00,7.0,Saint-Maurice-de-Beynost,3,1,0,0,0
01378,Saint-Maurice-de-Gourdans,54.0,Inondations,1990-02-13 00:00:00,1990-02-18 00:00:00,3.0,Saint-Maurice-de-Gourdans,2,1,0,0,0
01379,Saint-Maurice-de-Rémens,54.0,Inondations,1988-10-09 00:00:00,1988-10-12 00:00:00,3.0,Saint-Maurice-de-Rémens,2,0,0,0,0
01380,Saint-Nizier-le-Bouchoux,54.0,Inondations,2002-11-23 00:00:00,2002-11-24 00:00:00,2.0,Saint-Nizier-le-Bouchoux,1,0,1,0,0
01381,Saint-Nizier-le-Désert,54.0,Inondations,2016-06-16 00:00:00,2016-06-16 00:00:00,1.0,Saint-Nizier-le-Désert,1,0,0,0,0
01382,Sainte-Olive,54.0,Inondations,1993-07-05 00:00:00,1993-07-06 00:00:00,2.0,Sainte-Olive,1,0,0,0,0
01384,Saint-Rambert-en-Bugey,54.0,Inondations,2021-06-20 00:00:00,2021-06-21 00:00:00,4.0,Saint-Rambert-en-Bugey,2,3,0,0,0
01385,Saint-Rémy,54.0,Inondations,1995-08-05 00:00:00,1995-08-08 00:00:00,1.0,Saint-Rémy,1,0,1,0,0
01386,Saint-Sorlin-en-Bugey,54.0,Inondations,1990-02-13 00:00:00,1990-02-18 00:00:00,4.0,Saint-Sorlin-en-Bugey,2,0,0,0,1
01389,Saint-Trivier-sur-Moignans,54.0,Inondations,2012-06-21 00:00:00,2012-06-21 00:00:00,5.0,Saint-Trivier-sur-Moignans,2,0,0,0,0
01390,Saint-Vulbas,54.0,Inondations,1990-02-13 00:00:00,1990-02-18 00:00:00,2.0,Saint-Vulbas,1,0,0,0,0
01391,Salavre,54.0,Inondations,2021-07-15 00:00:00,2021-07-16 00:00:00,1.0,Salavre,1,0,0,0,0
01396,Sault-Brénaz,54.0,Inondations,1990-02-13 00:00:00,1990-02-18 00:00:00,3.0,Sault-Brénaz,2,0,0,0,0
01398,Savigneux,54.0,Inondations,1987-08-17 00:00:00,1987-08-17 00:00:00,4.0,Savigneux,2,0,0,0,0
01399,Ségny,54.0,Inondations,1990-02-13 00:00:00,1990-02-18 00:00:00,4.0,Ségny,2,1,0,0,0
01400,Seillonnaz,54.0,Inondations,1990-02-13 00:00:00,1990-02-18 00:00:00,1.0,Seillonnaz,1,0,0,0,0
01401,Sergy,54.0,Inondations,1990-02-13 00:00:00,1990-02-18 00:00:00,1.0,Sergy,1,0,0,0,0
01402,Sermoyer,54.0,Inondations,2001-03-20 00:00:00,2001-03-23 00:00:00,7.0,Sermoyer,3,0,0,0,0
01403,Serrières-de-Briord,54.0,Inondations,1990-02-13 00:00:00,1990-02-18 00:00:00,1.0,Serrières-de-Briord,1,0,0,0,0
01407,Seyssel,54.0,Inondations,1990-02-13 00:00:00,1990-02-18 00:00:00,2.0,Seyssel,1,0,0,0,0
01411,Souclin,54.0,Inondations,2021-06-20 00:00:00,2021-06-21 00:00:00,3.0,Souclin,2,0,0,0,0
01412,Sulignat,54.0,Inondations,2008-11-02 00:00:00,2008-11-02 00:00:00,1.0,Sulignat,1,0,0,0,0
01415,Talissieu,54.0,Inondations,1990-02-13 00:00:00,1990-02-18 00:00:00,1.0,Talissieu,1,0,0,0,0
01416,Tenay,54.0,Inondations,1990-02-13 00:00:00,1990-02-18 00:00:00,2.0,Tenay,1,0,0,0,0
01418,Thil,54.0,Inondations,1990-02-13 00:00:00,1990-02-18 00:00:00,4.0,Thil,2,0,0,0,0
01419,Thoiry,54.0,Inondations,1990-02-13 00:00:00,1990-02-18 00:00:00,1.0,Thoiry,1,0,0,0,0
01420,Thoissey,54.0,Inondations,2001-03-20 00:00:00,2001-03-23 00:00:00,4.0,Thoissey,2,0,0,0,0
01421,Torcieu,54.0,Inondations,2021-06-20 00:00:00,2021-06-21 00:00:00,3.0,Torcieu,2,0,0,0,0
01422,Tossiat,54.0,Inondations,1983-05-16 00:00:00,1983-05-16 00:00:00,2.0,Tossiat,1,0,0,0,0
01423,Toussieux,54.0,Inondations,1993-07-05 00:00:00,1993-07-06 00:00:00,1.0,Toussieux,1,0,0,0,0
01424,Tramoyes,54.0,Inondations,1993-07-05 00:00:00,1993-07-06 00:00:00,1.0,Tramoyes,1,0,0,0,0
01425,La Tranclière,54.0,Inondations,1983-05-16 00:00:00,1983-05-16 00:00:00,1.0,La Tranclière,1,0,0,0,0
01426,Val-Revermont,54.0,Inondations,1988-05-26 00:00:00,1988-05-26 00:00:00,4.0,Val-Revermont,2,1,2,0,1
01427,Trévoux,54.0,Inondations,2001-03-20 00:00:00,2001-03-23 00:00:00,6.0,Trévoux,3,0,0,0,0
01428,Valeins,54.0,Inondations,1987-08-17 00:00:00,1987-08-17 00:00:00,2.0,Valeins,1,0,0,0,0
01430,Varambon,54.0,Inondations,1993-07-01 00:00:00,1993-07-01 00:00:00,5.0,Varambon,2,1,0,0,0
01431,Vaux-en-Bugey,54.0,Inondations,2021-06-20 00:00:00,2021-06-21 00:00:00,2.0,Vaux-en-Bugey,1,0,0,0,0
01432,Verjon,54.0,Inondations,2021-07-15 00:00:00,2021-07-16 00:00:00,2.0,Verjon,1,0,0,0,0
01434,Versailleux,54.0,Inondations,1994-07-14 00:00:00,1994-07-14 00:00:00,2.0,Versailleux,1,1,0,0,0
01435,Versonnex,54.0,Inondations,1990-02-13 00:00:00,1990-02-18 00:00:00,1.0,Versonnex,1,0,0,0,0
01436,Vesancy,54.0,Inondations,1990-02-13 00:00:00,1990-02-18 00:00:00,3.0,Vesancy,2,0,0,0,0
01437,Vescours,54.0,Inondations,2016-06-24 00:00:00,2016-06-25 00:00:00,1.0,Vescours,1,0,0,0,0
01439,Vésines,54.0,Inondations,2001-03-20 00:00:00,2001-03-23 00:00:00,3.0,Vésines,2,0,0,0,0
01441,Vieu-d'Izenave,54.0,Inondations,1990-02-13 00:00:00,1990-02-18 00:00:00,1.0,Vieu-d'Izenave,1,0,0,0,0
01443,Villars-les-Dombes,54.0,Inondations,2016-06-16 00:00:00,2016-06-16 00:00:00,3.0,Villars-les-Dombes,2,0,0,0,0
01444,Villebois,54.0,Inondations,1983-04-30 00:00:00,1983-05-01 00:00:00,1.0,Villebois,1,0,0,0,0
01445,Villemotier,54.0,Inondations,1991-11-13 00:00:00,1991-11-14 00:00:00,3.0,Villemotier,2,0,0,0,0
01446,Villeneuve,54.0,Inondations,1993-07-05 00:00:00,1993-07-06 00:00:00,2.0,Villeneuve,1,0,0,0,0
01447,Villereversure,54.0,Inondations,2021-05-10 00:00:00,2021-05-11 00:00:00,1.0,Villereversure,1,0,2,0,0
01448,Villes,54.0,Inondations,1992-05-30 00:00:00,1992-06-01 00:00:00,1.0,Villes,1,0,0,0,0
01449,Villette-sur-Ain,54.0,Inondations,2018-06-07 00:00:00,2018-06-08 00:00:00,2.0,Villette-sur-Ain,1,1,0,0,0
01450,Villieu-Loyes-Mollon,54.0,Inondations,2018-01-22 00:00:00,2018-01-24 00:00:00,6.0,Villieu-Loyes-Mollon,3,1,1,0,0
01451,Viriat,54.0,Inondations,1995-08-05 00:00:00,1995-08-08 00:00:00,2.0,Viriat,1,1,2,0,0
01452,Virieu-le-Grand,54.0,Inondations,1990-02-13 00:00:00,1990-02-18 00:00:00,2.0,Virieu-le-Grand,1,0,0,0,0
01453,Arvière-en-Valromey,54.0,Inondations,1990-02-13 00:00:00,1990-02-18 00:00:00,2.0,Arvière-en-Valromey,1,0,0,0,0
01454,Virignin,54.0,Inondations,2008-06-10 00:00:00,2008-06-10 00:00:00,1.0,Virignin,1,0,0,0,0
01457,Vonnas,54.0,Inondations,2005-04-16 00:00:00,2005-04-17 00:00:00,4.0,Vonnas,2,0,1,0,0
02001,Abbécourt,54.0,Inondations,2003-01-04 00:00:00,2003-01-05 00:00:00,5.0,Abbécourt,2,1,0,0,0
02002,Achery,54.0,Inondations,2003-01-03 00:00:00,2003-01-05 00:00:00,5.0,Achery,2,1,0,0,0
02003,Acy,54.0,Inondations,2006-05-06 00:00:00,2006-05-06 00:00:00,6.0,Acy,3,1,1,0,0
02004,Agnicourt-et-Séchelles,54.0,Inondations,1993-12-17 00:00:00,1994-01-02 00:00:00,3.0,Agnicourt-et-Séchelles,2,1,0,0,0
02005,Aguilcourt,54.0,Inondations,1993-12-17 00:00:00,1994-01-02 00:00:00,3.0,Aguilcourt,2,1,0,0,0
02006,Aisonville-et-Bernoville,54.0,Inondations,1993-12-17 00:00:00,1994-01-02 00:00:00,3.0,Aisonville-et-Bernoville,2,1,0,0,0
02007,Aizelles,54.0,Inondations,2000-05-11 00:00:00,2000-05-11 00:00:00,8.0,Aizelles,3,1,0,0,0
02008,Aizy-Jouy,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,1.0,,1,1,0,0,0
02009,Alaincourt,54.0,Inondations,1993-12-17 00:00:00,1994-01-02 00:00:00,4.0,Alaincourt,2,1,0,0,0
02010,Allemant,54.0,Inondations,1992-06-03 00:00:00,1992-06-03 00:00:00,2.0,,1,1,0,0,0
02011,Ambleny,54.0,Inondations,2001-07-07 00:00:00,2001-07-07 00:00:00,5.0,Ambleny,2,1,0,0,0
02012,Ambrief,54.0,Inondations,1988-05-16 00:00:00,1988-05-16 00:00:00,3.0,,2,1,0,0,0
02013,Amifontaine,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,1.0,,1,1,0,0,0
02014,Amigny-Rouy,54.0,Inondations,1993-12-17 00:00:00,1994-01-02 00:00:00,3.0,Amigny-Rouy,2,1,0,0,0
02015,Ancienville,54.0,Inondations,2021-06-19 00:00:00,2021-06-21 00:00:00,3.0,,2,1,0,0,0
02016,Andelain,54.0,Inondations,1993-12-17 00:00:00,1994-01-02 00:00:00,2.0,Andelain,1,1,0,0,0
02017,Anguilcourt-le-Sart,54.0,Inondations,2003-01-04 00:00:00,2003-01-05 00:00:00,6.0,Anguilcourt-le-Sart,3,1,0,0,0
02018,Anizy-le-Grand,54.0,Inondations,2006-07-04 00:00:00,2006-07-04 00:00:00,3.0,,2,1,0,0,0
02019,Annois,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,1.0,,1,1,0,0,0
02020,Any-Martin-Rieux,54.0,Inondations,2003-01-01 00:00:00,2003-01-02 00:00:00,6.0,Any-Martin-Rieux,3,1,0,0,0
02021,Archon,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,1.0,,1,1,0,0,0
02022,Arcy-Sainte-Restitue,54.0,Inondations,1993-05-08 00:00:00,1993-05-09 00:00:00,2.0,,1,1,0,0,0
02023,Armentières-sur-Ourcq,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,1.0,,1,1,0,0,0
02024,Arrancy,54.0,Inondations,2001-07-23 00:00:00,2001-07-23 00:00:00,4.0,,2,1,0,0,0
02025,Artemps,54.0,Inondations,1995-07-11 00:00:00,1995-07-11 00:00:00,2.0,Artemps,1,1,0,0,0
02027,Assis-sur-Serre,54.0,Inondations,2003-01-02 00:00:00,2003-01-05 00:00:00,6.0,Assis-sur-Serre,3,1,0,0,0
02028,Athies-sous-Laon,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,1.0,,1,1,0,0,0
02029,Attilly,54.0,Inondations,1993-12-17 00:00:00,1994-01-02 00:00:00,3.0,,2,1,0,0,0
02030,Aubencheul-aux-Bois,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,1.0,Aubencheul-aux-Bois,1,1,0,0,0
02031,Aubenton,54.0,Inondations,2001-01-05 00:00:00,2001-01-06 00:00:00,6.0,Aubenton,3,1,0,0,0
02032,Aubigny-aux-Kaisnes,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,1.0,,1,1,0,0,0
02033,Aubigny-en-Laonnois,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,1.0,Aubigny-en-Laonnois,1,1,0,0,0
02034,Audignicourt,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,1.0,,1,1,0,0,0
02035,Audigny,54.0,Inondations,1993-12-17 00:00:00,1994-01-02 00:00:00,2.0,,1,1,0,0,0
02036,Augy,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,1.0,Augy,1,1,0,0,0
02037,Aulnois-sous-Laon,54.0,Inondations,1988-07-23 00:00:00,1988-07-23 00:00:00,3.0,,2,1,0,0,0
02038,Les Autels,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,1.0,,1,1,0,0,0
02039,Autremencourt,54.0,Inondations,1995-08-06 00:00:00,1995-08-07 00:00:00,2.0,,1,1,0,0,0
02040,Autreppes,54.0,Inondations,1993-12-17 00:00:00,1994-01-02 00:00:00,6.0,Autreppes,3,2,0,0,0
02041,Autreville,54.0,Inondations,2021-01-29 00:00:00,2021-01-29 00:00:00,6.0,Autreville,3,1,0,0,0
02042,Azy-sur-Marne,54.0,Inondations,1987-09-01 00:00:00,1987-09-01 00:00:00,8.0,Azy-sur-Marne,3,1,0,0,0
02043,Bagneux,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,1.0,,1,1,0,0,0
02044,Bancigny,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,2.0,,1,1,0,0,0
02046,Barenton-Bugny,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,2.0,,1,1,0,0,0
02047,Barenton-Cel,54.0,Inondations,2002-08-08 00:00:00,2002-08-08 00:00:00,2.0,,1,1,0,0,0
02048,Barenton-sur-Serre,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,2.0,,1,1,0,0,0
02049,Barisis-aux-Bois,54.0,Inondations,2006-07-04 00:00:00,2006-07-04 00:00:00,5.0,Barisis-aux-Bois,2,1,0,0,0
02050,Barzy-en-Thiérache,54.0,Inondations,2002-11-10 00:00:00,2002-11-11 00:00:00,3.0,Barzy-en-Thiérache,2,1,0,0,0
02051,Barzy-sur-Marne,54.0,Inondations,1987-09-01 00:00:00,1987-09-01 00:00:00,13.0,Barzy-sur-Marne,5,1,0,0,0
02052,Bassoles-Aulers,54.0,Inondations,2013-07-26 00:00:00,2013-07-28 00:00:00,3.0,,2,1,0,0,0
02053,Vallées en Champagne,54.0,Inondations,1987-09-01 00:00:00,1987-09-01 00:00:00,8.0,Vallées en Champagne,3,1,0,0,0
02054,Bazoches-sur-Vesles,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,3.0,,2,1,0,0,0
02055,Beaumé,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,1.0,Beaumé,1,1,0,0,0
02056,Beaumont-en-Beine,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,1.0,,1,1,0,0,0
02057,Beaurevoir,54.0,Inondations,1992-05-30 00:00:00,1992-05-30 00:00:00,4.0,Beaurevoir,2,1,0,0,0
02058,Beaurieux,54.0,Inondations,1988-07-23 00:00:00,1988-07-23 00:00:00,5.0,Beaurieux,2,1,0,0,0
02059,Beautor,54.0,Inondations,2003-01-01 00:00:00,2003-01-04 00:00:00,7.0,Beautor,3,1,0,0,0
02060,Beauvois-en-Vermandois,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,1.0,,1,1,0,0,0
02061,Becquigny,54.0,Inondations,2016-06-23 00:00:00,2016-06-23 00:00:00,2.0,Becquigny,1,1,0,0,0
02062,Belleau,54.0,Inondations,2006-07-04 00:00:00,2006-07-04 00:00:00,3.0,,2,1,0,0,0
02063,Bellenglise,54.0,Inondations,2018-05-24 00:00:00,2018-05-24 00:00:00,6.0,Bellenglise,3,1,0,0,0
02064,Belleu,54.0,Inondations,2000-07-02 00:00:00,2000-07-02 00:00:00,7.0,Belleu,3,1,0,0,0
02065,Bellicourt,54.0,Inondations,1997-06-11 00:00:00,1997-06-11 00:00:00,3.0,Bellicourt,2,1,0,0,0
02066,Benay,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,1.0,,1,1,0,0,0
02067,Bergues-sur-Sambre,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,1.0,Bergues-sur-Sambre,1,1,0,0,0
02068,Berlancourt,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,1.0,,1,1,0,0,0
02069,Berlise,54.0,Inondations,1993-12-17 00:00:00,1994-01-02 00:00:00,4.0,Berlise,2,1,0,0,0
02070,Bernot,54.0,Inondations,1993-12-17 00:00:00,1994-01-02 00:00:00,3.0,Bernot,2,1,0,0,0
02071,Berny-Rivière,54.0,Inondations,2001-03-27 00:00:00,2001-03-28 00:00:00,12.0,Berny-Rivière,4,1,0,0,0
02072,Berrieux,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,1.0,,1,1,0,0,0
02073,Berry-au-Bac,54.0,Inondations,2021-07-19 00:00:00,2021-07-21 00:00:00,4.0,Berry-au-Bac,2,1,0,0,0
02074,Bertaucourt-Epourdon,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,1.0,,1,1,0,0,0
02075,Berthenicourt,54.0,Inondations,1993-12-17 00:00:00,1994-01-02 00:00:00,4.0,Berthenicourt,2,1,0,0,0
02076,Bertricourt,54.0,Inondations,2006-07-06 00:00:00,2006-07-06 00:00:00,2.0,,1,1,0,0,0
02077,Berzy-le-Sec,54.0,Inondations,1993-05-08 00:00:00,1993-05-09 00:00:00,3.0,,2,1,0,0,0
02078,Besmé,54.0,Inondations,1997-06-11 00:00:00,1997-06-11 00:00:00,2.0,,1,1,0,0,0
02079,Besmont,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,1.0,Besmont,1,1,0,0,0
02080,Besny-et-Loizy,54.0,Inondations,2000-05-11 00:00:00,2000-05-11 00:00:00,3.0,Besny-et-Loizy,2,1,0,0,0
02081,Béthancourt-en-Vaux,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,1.0,,1,1,0,0,0
02082,Beugneux,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,1.0,,1,1,0,0,0
02083,Beuvardes,54.0,Inondations,1987-09-01 00:00:00,1987-09-01 00:00:00,7.0,Beuvardes,3,1,0,0,0
02084,Bézu-le-Guéry,54.0,Inondations,1995-07-01 00:00:00,1995-07-02 00:00:00,2.0,Bézu-le-Guéry,1,1,0,0,0
02085,Bézu-Saint-Germain,54.0,Inondations,2000-07-09 00:00:00,2000-07-10 00:00:00,4.0,Bézu-Saint-Germain,2,1,0,0,0
02086,Bichancourt,54.0,Inondations,1993-12-17 00:00:00,1994-01-02 00:00:00,5.0,Bichancourt,2,1,0,0,0
02087,Bieuxy,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,1.0,,1,1,0,0,0
02088,Bièvres,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,2.0,,1,1,0,0,0
02089,Billy-sur-Aisne,54.0,Inondations,1993-05-08 00:00:00,1993-05-09 00:00:00,3.0,Billy-sur-Aisne,2,1,0,0,0
02090,Billy-sur-Ourcq,54.0,Inondations,2021-06-19 00:00:00,2021-06-21 00:00:00,2.0,,1,1,0,0,0
02091,Blanzy-lès-Fismes,54.0,Inondations,1992-05-31 00:00:00,1992-05-31 00:00:00,2.0,,1,1,0,0,0
02093,Blérancourt,54.0,Inondations,1997-06-11 00:00:00,1997-06-11 00:00:00,2.0,Blérancourt,1,1,0,0,0
02094,Blesmes,54.0,Inondations,1987-09-01 00:00:00,1987-09-01 00:00:00,6.0,Blesmes,3,1,0,0,0
02095,Bohain-en-Vermandois,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,4.0,Bohain-en-Vermandois,2,1,1,0,0
02096,Bois-lès-Pargny,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,1.0,,1,1,0,0,0
02097,Boncourt,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,2.0,,1,1,0,0,0
02098,Bonneil,54.0,Inondations,1987-09-01 00:00:00,1987-09-01 00:00:00,7.0,Bonneil,3,1,0,0,0
02099,Bonnesvalyn,54.0,Inondations,2006-07-04 00:00:00,2006-07-04 00:00:00,5.0,Bonnesvalyn,2,1,0,0,0
02100,Bony,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,3.0,Bony,2,1,0,0,0
02101,Bosmont-sur-Serre,54.0,Inondations,1993-12-17 00:00:00,1994-01-02 00:00:00,4.0,Bosmont-sur-Serre,2,1,0,0,0
02102,Bouconville-Vauclair,54.0,Inondations,1995-08-06 00:00:00,1995-08-07 00:00:00,3.0,,2,2,0,0,0
02103,Boué,54.0,Inondations,2002-11-10 00:00:00,2002-11-11 00:00:00,4.0,Boué,2,2,0,0,0
02104,Bouffignereux,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,1.0,,1,1,0,0,0
02105,Bouresches,54.0,Inondations,1995-01-17 00:00:00,1995-01-31 00:00:00,2.0,,1,1,0,0,0
02106,Bourg-et-Comin,54.0,Inondations,2003-08-17 00:00:00,2003-08-18 00:00:00,6.0,Bourg-et-Comin,3,1,0,0,0
02107,Bourguignon-sous-Coucy,54.0,Inondations,1997-06-11 00:00:00,1997-06-11 00:00:00,3.0,,2,1,0,0,0
02108,Bourguignon-sous-Montbavin,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,1.0,,1,1,0,0,0
02109,La Bouteille,54.0,Inondations,2001-01-06 00:00:00,2001-01-07 00:00:00,9.0,La Bouteille,4,2,0,0,0
02110,Braine,54.0,Inondations,1988-07-23 00:00:00,1988-07-23 00:00:00,6.0,Braine,3,1,0,0,0
02111,Brancourt-en-Laonnois,54.0,Inondations,1995-07-01 00:00:00,1995-07-02 00:00:00,2.0,Brancourt-en-Laonnois,1,1,0,0,0
02112,Brancourt-le-Grand,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,2.0,Brancourt-le-Grand,1,1,0,0,0
